,sura_num,sura_name,sura_hisab,sura_ayat
144,26,وما أسٔلكم عليه من أجر إن أجرى إلا على رب العلمين,391800,1447
145,26,أتتركون فى ما ههنا ءامنين,391800,1421
146,26,فى جنت وعيون,391800,685
147,26,وزروع ونخل طلعها هضيم,391800,1945
148,26,وتنحتون من الجبال بيوتا فرهين,391800,1841
149,26,فاتقوا الله وأطيعون,391800,806
150,26,ولا تطيعوا أمر المسرفين,391800,1245
151,26,الذين يفسدون فى الأرض ولا يصلحون,391800,2354
152,26,قالوا إنما أنت من المسحرين,391800,1170
153,26,ما أنت إلا بشر مثلنا فأت بٔاية إن كنت من الصدقين,391800,3042
154,26,قال هذه ناقة لها شرب ولكم شرب يوم معلوم,391800,2375
155,26,ولا تمسوها بسوء فيأخذكم عذاب يوم عظيم,391800,3918
156,26,فعقروها فأصبحوا ندمين,391800,804
157,26,فأخذهم العذاب إن فى ذلك لءاية وما كان أكثرهم مؤمنين,391800,4243
158,26,وإن ربك لهو العزيز الرحيم,391800,734
159,26,كذبت قوم لوط المرسلين,391800,1734
160,26,إذ قال لهم أخوهم لوط ألا تتقون,391800,2592
161,26,إنى لكم رسول أمين,391800,548
162,26,فاتقوا الله وأطيعون,391800,806
163,26,وما أسٔلكم عليه من أجر إن أجرى إلا على رب العلمين,391800,1447
164,26,أتأتون الذكران من العلمين,391800,2181
165,26,وتذرون ما خلق لكم ربكم من أزوجكم بل أنتم قوم عادون,391800,3452
166,26,قالوا لئن لم تنته يلوط لتكونن من المخرجين,391800,2779
167,26,قال إنى لعملكم من القالين,391800,734
168,26,رب نجنى وأهلى مما يعملون,391800,654
169,26,فنجينه وأهله أجمعين,391800,419
170,26,إلا عجوزا فى الغبرين,391800,1502
171,26,ثم دمرنا الءاخرين,391800,1728
172,26,وأمطرنا عليهم مطرا فساء مطر المنذرين,391800,2184
173,26,إن فى ذلك لءاية وما كان أكثرهم مؤمنين,391800,2013
174,26,وإن ربك لهو العزيز الرحيم,391800,734
175,26,كذب أصحب لٔيكة المرسلين,391800,1309
176,26,إذ قال لهم شعيب ألا تتقون,391800,2277
177,26,إنى لكم رسول أمين,391800,548
178,26,فاتقوا الله وأطيعون,391800,806
179,26,وما أسٔلكم عليه من أجر إن أجرى إلا على رب العلمين,391800,1447
180,26,أوفوا الكيل ولا تكونوا من المخسرين,391800,1786
181,26,وزنوا بالقسطاس المستقيم,391800,1014
182,26,ولا تبخسوا الناس أشياءهم ولا تعثوا فى الأرض مفسدين,391800,3986
183,26,واتقوا الذى خلقكم والجبلة الأولين,391800,2250
184,26,قالوا إنما أنت من المسحرين,391800,1170
185,26,وما أنت إلا بشر مثلنا وإن نظنك لمن الكذبين,391800,3663
186,26,فأسقط علينا كسفا من السماء إن كنت من الصدقين,391800,1691
187,26,قال ربى أعلم بما تعملون,391800,1123
188,26,فكذبوه فأخذهم عذاب يوم الظلة إنه كان عذاب يوم عظيم,391800,6010
189,26,إن فى ذلك لءاية وما كان أكثرهم مؤمنين,391800,2013
190,26,وإن ربك لهو العزيز الرحيم,391800,734
191,26,وإنه لتنزيل رب العلمين,391800,1022
192,26,نزل به الروح الأمين,391800,471
193,26,على قلبك لتكون من المنذرين,391800,1939
194,26,بلسان عربى مبين,391800,527
195,26,وإنه لفى زبر الأولين,391800,519
196,26,أولم يكن لهم ءاية أن يعلمه علمؤا بنى إسرءيل,391800,961
197,26,ولو نزلنه على بعض الأعجمين,391800,1371
198,26,فقرأه عليهم ما كانوا به مؤمنين,391800,858
199,26,كذلك سلكنه فى قلوب المجرمين,391800,1537
200,26,لا يؤمنون به حتى يروا العذاب الأليم,391800,1746
201,26,فيأتيهم بغتة وهم لا يشعرون,391800,2671
202,26,فيقولوا هل نحن منظرون,391800,1622
203,26,أفبعذابنا يستعجلون,391800,1536
204,26,أفرءيت إن متعنهم سنين,391800,1518
205,26,ثم جاءهم ما كانوا يوعدون,391800,855
206,26,ما أغنى عنهم ما كانوا يمتعون,391800,1962
207,26,وما أهلكنا من قرية إلا لها منذرون,391800,1673
208,26,ذكرى وما كنا ظلمين,391800,2078
209,26,وما تنزلت به الشيطين,391800,1351
210,26,وما ينبغى لهم وما يستطيعون,391800,1856
211,26,إنهم عن السمع لمعزولون,391800,656
212,26,فلا تدع مع الله إلها ءاخر فتكون من المعذبين,391800,3149
213,26,وأنذر عشيرتك الأقربين,391800,2351
214,26,واخفض جناحك لمن اتبعك من المؤمنين,391800,2494
215,26,فإن عصوك فقل إنى برىء مما تعملون,391800,1478
216,26,وتوكل على العزيز الرحيم,391800,986
217,26,الذى يرىك حين تقوم,391800,1595
218,26,وتقلبك فى السجدين,391800,806
219,26,إنه هو السميع العليم,391800,459
220,26,هل أنبئكم على من تنزل الشيطين,391800,1246
221,26,تنزل على كل أفاك أثيم,391800,1300
222,26,يلقون السمع وأكثرهم كذبون,391800,1947
223,26,والشعراء يتبعهم الغاون,391800,2224
224,26,ألم تر أنهم فى كل واد يهيمون,391800,1039
225,26,وأنهم يقولون ما لا يفعلون,391800,622
226,26,إلا الذين ءامنوا وعملوا الصلحت وذكروا الله كثيرا وانتصروا من بعد ما ظلموا وسيعلم الذين ظلموا أى منقلب ينقلبون,391800,7767
0,27,طس تلك ءايت القرءان وكتاب مبين,334215,1845
1,27,هدى وبشرى للمؤمنين,334215,788
2,27,الذين يقيمون الصلوة ويؤتون الزكوة وهم بالءاخرة هم يوقنون,334215,2869
3,27,إن الذين لا يؤمنون بالءاخرة زينا لهم أعملهم فهم يعمهون,334215,2505
4,27,أولئك الذين لهم سوء العذاب وهم فى الءاخرة هم الأخسرون,334215,3767
5,27,وإنك لتلقى القرءان من لدن حكيم عليم,334215,1432
6,27,إذ قال موسى لأهله إنى ءانست نارا سٔاتيكم منها بخبر أو ءاتيكم بشهاب قبس لعلكم تصطلون,334215,5001
7,27,فلما جاءها نودى أن بورك من فى النار ومن حولها وسبحن الله رب العلمين,334215,1744
8,27,يموسى إنه أنا الله العزيز الحكيم,334215,534
9,27,وألق عصاك فلما رءاها تهتز كأنها جان ولى مدبرا ولم يعقب يموسى لا تخف إنى لا يخاف لدى المرسلون,334215,4652
10,27,إلا من ظلم ثم بدل حسنا بعد سوء فإنى غفور رحيم,334215,3615
11,27,وأدخل يدك فى جيبك تخرج بيضاء من غير سوء فى تسع ءايت إلى فرعون وقومه إنهم كانوا قوما فسقين,334215,6441
12,27,فلما جاءتهم ءايتنا مبصرة قالوا هذا سحر مبين,334215,2615
13,27,وجحدوا بها واستيقنتها أنفسهم ظلما وعلوا فانظر كيف كان عقبة المفسدين,334215,4253
14,27,ولقد ءاتينا داود وسليمن علما وقالا الحمد لله الذى فضلنا على كثير من عباده المؤمنين,334215,4177
15,27,وورث سليمن داود وقال يأيها الناس علمنا منطق الطير وأوتينا من كل شىء إن هذا لهو الفضل المبين,334215,4660
16,27,وحشر لسليمن جنوده من الجن والإنس والطير فهم يوزعون,334215,1654
17,27,حتى إذا أتوا على واد النمل قالت نملة يأيها النمل ادخلوا مسكنكم لا يحطمنكم سليمن وجنوده وهم لا يشعرون,334215,4696
18,27,فتبسم ضاحكا من قولها وقال رب أوزعنى أن أشكر نعمتك التى أنعمت على وعلى ولدى وأن أعمل صلحا ترضىه وأدخلنى برحمتك فى عبادك الصلحين,334215,8076
19,27,وتفقد الطير فقال ما لى لا أرى الهدهد أم كان من الغائبين,334215,2720
20,27,لأعذبنه عذابا شديدا أو لأاذبحنه أو ليأتينى بسلطن مبين,334215,3526
21,27,فمكث غير بعيد فقال أحطت بما لم تحط به وجئتك من سبإ بنبإ يقين,334215,3910
22,27,إنى وجدت امرأة تملكهم وأوتيت من كل شىء ولها عرش عظيم,334215,4162
23,27,وجدتها وقومها يسجدون للشمس من دون الله وزين لهم الشيطن أعملهم فصدهم عن السبيل فهم لا يهتدون,334215,3223
24,27,ألا يسجدوا لله الذى يخرج الخبء فى السموت والأرض ويعلم ما تخفون وما تعلنون,334215,6020
25,27,الله لا إله إلا هو رب العرش العظيم,334215,2030
26,27,قال سننظر أصدقت أم كنت من الكذبين,334215,3400
27,27,اذهب بكتبى هذا فألقه إليهم ثم تول عنهم فانظر ماذا يرجعون,334215,5603
28,27,قالت يأيها الملؤا إنى ألقى إلى كتب كريم,334215,1596
29,27,إنه من سليمن وإنه بسم الله الرحمن الرحيم,334215,1184
30,27,ألا تعلوا على وأتونى مسلمين,334215,1352
31,27,قالت يأيها الملؤا أفتونى فى أمرى ما كنت قاطعة أمرا حتى تشهدون,334215,3670
32,27,قالوا نحن أولوا قوة وأولوا بأس شديد والأمر إليك فانظرى ماذا تأمرين,334215,3855
33,27,قالت إن الملوك إذا دخلوا قرية أفسدوها وجعلوا أعزة أهلها أذلة وكذلك يفعلون,334215,4523
34,27,وإنى مرسلة إليهم بهدية فناظرة بم يرجع المرسلون,334215,2492
35,27,فلما جاء سليمن قال أتمدونن بمال فما ءاتىن الله خير مما ءاتىكم بل أنتم بهديتكم تفرحون,334215,4861
36,27,ارجع إليهم فلنأتينهم بجنود لا قبل لهم بها ولنخرجنهم منها أذلة وهم صغرون,334215,4550
37,27,قال يأيها الملؤا أيكم يأتينى بعرشها قبل أن يأتونى مسلمين,334215,2281
38,27,قال عفريت من الجن أنا ءاتيك به قبل أن تقوم من مقامك وإنى عليه لقوى أمين,334215,3005
39,27,قال الذى عنده علم من الكتب أنا ءاتيك به قبل أن يرتد إليك طرفك فلما رءاه مستقرا عنده قال هذا من فضل ربى ليبلونى ءأشكر أم أكفر ومن شكر فإنما يشكر لنفسه ومن كفر فإن ربى غنى كريم,334215,11293
